order_id,customer_id,order_date,product,quantity,discount_pct,revenue,is_first_order
ORD001627,CUST01165,2024-05-24,Retinol Night Cream,2,0,64.0,False
ORD001628,CUST01166,2025-04-22,Retinol Night Cream,1,10,28.8,True
ORD001629,CUST01167,2025-04-30,SPF 50 Sunscreen,1,15,20.4,True
ORD001630,CUST01169,2024-02-05,Eye Cream,1,10,23.4,True
ORD001631,CUST01169,2024-02-19,Retinol Night Cream,1,25,24.0,False
ORD001632,CUST01170,2024-07-17,Retinol Night Cream,1,0,32.0,True
ORD001633,CUST01170,2024-08-10,Vitamin C Serum,1,15,18.7,False
ORD001634,CUST01170,2024-09-30,SPF 50 Sunscreen,3,25,54.0,False
ORD001635,CUST01170,2024-12-04,Vitamin C Serum,1,20,17.6,False
ORD001636,CUST01170,2024-12-27,SPF 50 Sunscreen,1,0,24.0,False
ORD001637,CUST01171,2024-12-23,SPF 50 Sunscreen,2,0,48.0,True
ORD001638,CUST01171,2025-02-09,SPF 50 Sunscreen,3,25,54.0,False
ORD001639,CUST01172,2025-07-20,Face Mask Set,1,25,15.0,True
ORD001640,CUST01173,2024-12-29,SPF 50 Sunscreen,1,10,21.6,True
ORD001641,CUST01173,2025-01-28,Retinol Night Cream,1,25,24.0,False
ORD001642,CUST01174,2024-06-29,SPF 50 Sunscreen,2,0,48.0,True
ORD001643,CUST01174,2024-07-21,Niacinamide Serum,1,10,17.1,False
ORD001644,CUST01175,2024-12-27,Hydrating Moisturizer,1,15,23.8,True
ORD001645,CUST01176,2024-11-24,Face Mask Set,1,0,20.0,True
ORD001646,CUST01178,2024-04-08,Retinol Night Cream,2,15,54.4,True
ORD001647,CUST01179,2025-03-16,Vitamin C Serum,1,0,22.0,True
ORD001648,CUST01180,2024-11-24,SPF 50 Sunscreen,1,0,24.0,True
ORD001649,CUST01180,2024-12-08,Gentle Cleanser,1,0,16.0,False
ORD001650,CUST01182,2024-08-21,Hydrating Moisturizer,1,0,28.0,True
ORD001651,CUST01184,2025-06-25,Gentle Cleanser,1,20,12.8,True
ORD001652,CUST01185,2024-04-04,SPF 50 Sunscreen,1,15,20.4,True
ORD001653,CUST01186,2025-06-27,Hydrating Moisturizer,1,10,25.2,True
ORD001654,CUST01187,2025-02-02,Niacinamide Serum,3,0,57.0,True
ORD001655,CUST01188,2024-03-14,Vitamin C Serum,2,0,44.0,True
ORD001656,CUST01188,2024-06-23,Face Mask Set,3,25,45.0,False
ORD001657,CUST01189,2024-07-25,SPF 50 Sunscreen,1,10,21.6,True
ORD001658,CUST01189,2024-08-08,Vitamin C Serum,2,15,37.4,False
ORD001659,CUST01190,2025-02-15,Face Mask Set,3,0,60.0,True
ORD001660,CUST01191,2024-03-15,Hydrating Moisturizer,1,0,28.0,True
ORD001661,CUST01192,2024-12-10,SPF 50 Sunscreen,1,0,24.0,True
ORD001662,CUST01193,2024-08-25,Eye Cream,2,0,52.0,True
ORD001663,CUST01193,2024-09-08,Hydrating Moisturizer,1,0,28.0,False
ORD001664,CUST01193,2024-09-30,SPF 50 Sunscreen,1,0,24.0,False
ORD001665,CUST01193,2024-10-29,Face Mask Set,1,0,20.0,False
ORD001666,CUST01194,2024-12-24,Face Mask Set,1,0,20.0,True
ORD001667,CUST01194,2025-01-10,Gentle Cleanser,2,0,32.0,False
ORD001668,CUST01195,2024-03-02,Vitamin C Serum,2,0,44.0,True
ORD001669,CUST01195,2024-03-29,SPF 50 Sunscreen,2,20,38.4,False
ORD001670,CUST01196,2025-05-25,Retinol Night Cream,1,15,27.2,True
ORD001671,CUST01197,2025-07-15,Gentle Cleanser,1,20,12.8,True
ORD001672,CUST01198,2025-07-14,SPF 50 Sunscreen,1,25,18.0,True
ORD001673,CUST01199,2025-03-09,Eye Cream,1,25,19.5,True
ORD001674,CUST01199,2025-05-13,Vitamin C Serum,1,25,16.5,False
ORD001675,CUST01199,2025-05-27,Niacinamide Serum,1,0,19.0,False
ORD001676,CUST01200,2024-04-21,Niacinamide Serum,1,0,19.0,True
ORD001677,CUST01201,2025-03-15,Vitamin C Serum,1,0,22.0,True
ORD001678,CUST01201,2025-03-29,Retinol Night Cream,1,0,32.0,False
ORD001679,CUST01202,2024-02-15,Gentle Cleanser,1,25,12.0,True
ORD001680,CUST01202,2024-04-30,SPF 50 Sunscreen,2,0,48.0,False
ORD001681,CUST01202,2024-06-22,Face Mask Set,1,0,20.0,False
ORD001682,CUST01203,2024-02-17,Retinol Night Cream,1,0,32.0,True
ORD001683,CUST01204,2024-08-10,SPF 50 Sunscreen,1,0,24.0,True
ORD001684,CUST01205,2024-11-11,Niacinamide Serum,2,0,38.0,True
ORD001685,CUST01205,2025-04-15,Vitamin C Serum,1,15,18.7,False
ORD001686,CUST01206,2025-03-25,Niacinamide Serum,1,0,19.0,True
ORD001687,CUST01206,2025-06-17,Niacinamide Serum,1,0,19.0,False
ORD001688,CUST01207,2025-01-30,Niacinamide Serum,1,0,19.0,True
ORD001689,CUST01208,2024-10-28,Niacinamide Serum,1,20,15.2,True
ORD001690,CUST01209,2024-07-08,SPF 50 Sunscreen,1,0,24.0,True
ORD001691,CUST01210,2025-08-01,Eye Cream,1,10,23.4,True
ORD001692,CUST01212,2024-10-31,Eye Cream,2,25,39.0,True
ORD001693,CUST01212,2025-01-30,Face Mask Set,3,0,60.0,False
ORD001694,CUST01212,2025-02-13,Niacinamide Serum,1,20,15.2,False
ORD001695,CUST01213,2024-05-11,Gentle Cleanser,1,0,16.0,True
ORD001696,CUST01214,2025-04-07,Hydrating Moisturizer,1,10,25.2,True
ORD001697,CUST01215,2025-02-04,SPF 50 Sunscreen,2,10,43.2,True
ORD001698,CUST01216,2024-06-12,Hydrating Moisturizer,2,0,56.0,True
ORD001699,CUST01216,2024-07-25,SPF 50 Sunscreen,1,0,24.0,False
ORD001700,CUST01218,2025-01-25,Niacinamide Serum,1,0,19.0,True
ORD001701,CUST01218,2025-02-12,Hydrating Moisturizer,1,20,22.4,False
ORD001702,CUST01219,2025-01-06,SPF 50 Sunscreen,1,0,24.0,True
ORD001703,CUST01220,2024-07-08,SPF 50 Sunscreen,2,10,43.2,True
ORD001704,CUST01220,2024-10-08,Niacinamide Serum,1,0,19.0,False
ORD001705,CUST01221,2025-07-01,Eye Cream,1,10,23.4,True
ORD001706,CUST01222,2024-05-05,SPF 50 Sunscreen,1,0,24.0,True
ORD001707,CUST01223,2024-10-19,Vitamin C Serum,1,10,19.8,True
ORD001708,CUST01224,2025-06-27,Face Mask Set,1,15,17.0,True
ORD001709,CUST01225,2024-10-10,Retinol Night Cream,1,15,27.2,True
ORD001710,CUST01226,2024-12-31,Gentle Cleanser,1,25,12.0,True
ORD001711,CUST01226,2025-02-21,Hydrating Moisturizer,1,0,28.0,False
ORD001712,CUST01227,2024-09-28,Niacinamide Serum,3,0,57.0,True
ORD001713,CUST01227,2024-10-25,Vitamin C Serum,1,0,22.0,False
ORD001714,CUST01227,2025-01-07,Vitamin C Serum,2,0,44.0,False
ORD001715,CUST01228,2024-07-10,Hydrating Moisturizer,1,10,25.2,True
ORD001716,CUST01229,2025-07-21,Vitamin C Serum,1,0,22.0,True
ORD001717,CUST01230,2024-10-04,Gentle Cleanser,1,0,16.0,True
ORD001718,CUST01230,2024-11-12,Niacinamide Serum,1,0,19.0,False
ORD001719,CUST01230,2024-11-26,Vitamin C Serum,2,10,39.6,False
ORD001720,CUST01230,2025-01-24,Hydrating Moisturizer,1,0,28.0,False
ORD001721,CUST01231,2025-06-05,SPF 50 Sunscreen,1,10,21.6,True
ORD001722,CUST01232,2024-06-15,Hydrating Moisturizer,1,0,28.0,True
ORD001723,CUST01234,2024-02-22,Vitamin C Serum,1,15,18.7,True
ORD001724,CUST01235,2025-01-06,Eye Cream,1,0,26.0,True
ORD001725,CUST01236,2024-09-08,Retinol Night Cream,1,0,32.0,True
ORD001726,CUST01238,2024-11-05,Gentle Cleanser,2,20,25.6,True
ORD001727,CUST01238,2024-12-26,Hydrating Moisturizer,1,25,21.0,False
ORD001728,CUST01239,2025-07-13,Retinol Night Cream,1,20,25.6,True
ORD001729,CUST01240,2024-05-27,Face Mask Set,1,15,17.0,True
ORD001730,CUST01240,2024-07-04,Vitamin C Serum,2,0,44.0,False
ORD001731,CUST01240,2024-11-28,Retinol Night Cream,2,0,64.0,False
ORD001732,CUST01240,2025-01-15,SPF 50 Sunscreen,1,0,24.0,False
ORD001733,CUST01240,2025-02-26,Vitamin C Serum,1,0,22.0,False
ORD001734,CUST01240,2025-03-31,Face Mask Set,1,0,20.0,False
ORD001735,CUST01242,2025-03-26,Vitamin C Serum,1,0,22.0,True
ORD001736,CUST01243,2025-03-23,Hydrating Moisturizer,2,25,42.0,True
ORD001737,CUST01243,2025-04-18,SPF 50 Sunscreen,2,0,48.0,False
ORD001738,CUST01243,2025-05-20,Hydrating Moisturizer,2,0,56.0,False
ORD001739,CUST01244,2025-05-07,Retinol Night Cream,1,10,28.8,True
ORD001740,CUST01245,2025-03-18,Face Mask Set,2,0,40.0,True
ORD001741,CUST01246,2024-12-27,Face Mask Set,1,0,20.0,True
ORD001742,CUST01246,2025-03-19,Eye Cream,3,0,78.0,False
ORD001743,CUST01246,2025-05-04,Hydrating Moisturizer,1,0,28.0,False
ORD001744,CUST01247,2024-04-20,Vitamin C Serum,1,10,19.8,True
ORD001745,CUST01249,2025-06-16,Hydrating Moisturizer,1,0,28.0,True
ORD001746,CUST01250,2024-12-22,Face Mask Set,2,25,30.0,True
ORD001747,CUST01251,2025-04-07,Gentle Cleanser,1,0,16.0,True
ORD001748,CUST01252,2024-11-07,Niacinamide Serum,2,0,38.0,True
ORD001749,CUST01253,2024-04-12,Face Mask Set,2,0,40.0,True
ORD001750,CUST01254,2024-04-18,SPF 50 Sunscreen,1,20,19.2,True
ORD001751,CUST01256,2024-10-16,Niacinamide Serum,1,15,16.15,True
ORD001752,CUST01257,2024-06-03,Niacinamide Serum,1,25,14.25,True
ORD001753,CUST01258,2024-11-12,Face Mask Set,1,0,20.0,True
ORD001754,CUST01259,2024-03-12,Face Mask Set,2,0,40.0,True
ORD001755,CUST01259,2024-03-26,Niacinamide Serum,2,15,32.3,False
ORD001756,CUST01260,2024-12-10,SPF 50 Sunscreen,2,0,48.0,True
ORD001757,CUST01261,2024-07-07,SPF 50 Sunscreen,1,0,24.0,True
ORD001758,CUST01261,2024-08-08,Gentle Cleanser,1,10,14.4,False
ORD001759,CUST01261,2024-08-22,Eye Cream,2,0,52.0,False
ORD001760,CUST01261,2024-10-17,Niacinamide Serum,1,15,16.15,False
ORD001761,CUST01262,2025-04-09,Eye Cream,1,10,23.4,True
ORD001762,CUST01263,2024-07-31,Hydrating Moisturizer,1,0,28.0,True
ORD001763,CUST01263,2024-09-27,Hydrating Moisturizer,1,0,28.0,False
ORD001764,CUST01264,2024-11-02,SPF 50 Sunscreen,1,0,24.0,True
ORD001765,CUST01264,2025-01-05,Eye Cream,1,20,20.8,False
ORD001766,CUST01265,2024-02-10,Hydrating Moisturizer,2,0,56.0,True
ORD001767,CUST01265,2024-05-04,Retinol Night Cream,1,0,32.0,False
ORD001768,CUST01265,2024-07-04,Niacinamide Serum,1,20,15.2,False
ORD001769,CUST01266,2024-03-18,Gentle Cleanser,1,10,14.4,True
ORD001770,CUST01267,2024-09-24,Retinol Night Cream,1,0,32.0,True
ORD001771,CUST01267,2025-03-02,Gentle Cleanser,1,0,16.0,False
ORD001772,CUST01268,2024-11-10,Retinol Night Cream,2,0,64.0,True
ORD001773,CUST01268,2025-05-01,Face Mask Set,1,0,20.0,False
ORD001774,CUST01268,2025-05-23,SPF 50 Sunscreen,1,0,24.0,False
ORD001775,CUST01269,2024-12-17,Hydrating Moisturizer,1,0,28.0,True
ORD001776,CUST01270,2024-07-20,Retinol Night Cream,1,0,32.0,True
ORD001777,CUST01271,2025-02-05,Face Mask Set,2,15,34.0,True
ORD001778,CUST01272,2025-05-18,Niacinamide Serum,1,0,19.0,True
ORD001779,CUST01274,2024-02-25,Retinol Night Cream,3,25,72.0,True
ORD001780,CUST01274,2024-03-27,Eye Cream,3,10,70.2,False
ORD001781,CUST01276,2024-04-06,Vitamin C Serum,1,0,22.0,True
ORD001782,CUST01277,2024-06-21,Eye Cream,2,0,52.0,True
ORD001783,CUST01278,2025-07-25,Retinol Night Cream,1,0,32.0,True
ORD001784,CUST01279,2024-04-27,Face Mask Set,1,0,20.0,True
ORD001785,CUST01280,2024-11-14,Face Mask Set,1,0,20.0,True
ORD001786,CUST01280,2025-03-07,Hydrating Moisturizer,1,10,25.2,False
ORD001787,CUST01280,2025-05-13,Niacinamide Serum,2,25,28.5,False
ORD001788,CUST01281,2024-12-23,Niacinamide Serum,3,25,42.75,True
ORD001789,CUST01282,2025-02-09,Hydrating Moisturizer,3,25,63.0,True
ORD001790,CUST01283,2024-12-01,Retinol Night Cream,1,25,24.0,True
ORD001791,CUST01284,2024-02-09,Face Mask Set,1,10,18.0,True
ORD001792,CUST01286,2024-11-19,Niacinamide Serum,1,25,14.25,True
ORD001793,CUST01286,2025-04-12,SPF 50 Sunscreen,2,25,36.0,False
ORD001794,CUST01287,2024-03-27,Niacinamide Serum,1,0,19.0,True
ORD001795,CUST01288,2024-08-29,Gentle Cleanser,2,0,32.0,True
ORD001796,CUST01289,2024-02-24,Niacinamide Serum,1,20,15.2,True
ORD001797,CUST01290,2024-03-22,SPF 50 Sunscreen,1,0,24.0,True
ORD001798,CUST01291,2024-09-25,Retinol Night Cream,2,0,64.0,True
ORD001799,CUST01291,2024-10-09,Gentle Cleanser,1,15,13.6,False
ORD001800,CUST01292,2024-04-22,Vitamin C Serum,2,0,44.0,True
ORD001801,CUST01292,2024-05-26,Eye Cream,1,0,26.0,False
ORD001802,CUST01293,2024-12-01,Eye Cream,1,25,19.5,True
ORD001803,CUST01294,2025-02-03,Face Mask Set,1,15,17.0,True
ORD001804,CUST01295,2025-04-09,Niacinamide Serum,1,0,19.0,True
ORD001805,CUST01296,2024-06-03,Vitamin C Serum,2,20,35.2,True
ORD001806,CUST01297,2024-05-15,SPF 50 Sunscreen,1,20,19.2,True
ORD001807,CUST01297,2024-06-04,Niacinamide Serum,2,0,38.0,False
ORD001808,CUST01298,2024-04-07,Gentle Cleanser,1,25,12.0,True
ORD001809,CUST01301,2024-02-22,Retinol Night Cream,1,0,32.0,True
ORD001810,CUST01301,2024-03-07,Gentle Cleanser,2,0,32.0,False
ORD001811,CUST01301,2024-04-25,Gentle Cleanser,1,20,12.8,False
ORD001812,CUST01303,2024-03-05,Vitamin C Serum,1,0,22.0,True
ORD001813,CUST01304,2024-11-25,Face Mask Set,1,0,20.0,True
ORD001814,CUST01305,2025-02-14,Eye Cream,1,25,19.5,True
ORD001815,CUST01306,2025-05-22,SPF 50 Sunscreen,2,10,43.2,True
ORD001816,CUST01306,2025-07-25,Face Mask Set,1,0,20.0,False
ORD001817,CUST01307,2025-02-17,Hydrating Moisturizer,3,0,84.0,True
ORD001818,CUST01308,2025-04-12,Gentle Cleanser,1,0,16.0,True
ORD001819,CUST01309,2024-08-20,Face Mask Set,1,15,17.0,True
ORD001820,CUST01310,2025-04-21,Hydrating Moisturizer,1,0,28.0,True
ORD001821,CUST01311,2024-03-20,Face Mask Set,1,15,17.0,True
ORD001822,CUST01311,2024-06-11,Eye Cream,3,0,78.0,False
ORD001823,CUST01311,2024-08-12,SPF 50 Sunscreen,2,0,48.0,False
ORD001824,CUST01311,2024-10-06,Vitamin C Serum,1,0,22.0,False
ORD001825,CUST01311,2025-02-15,Hydrating Moisturizer,1,0,28.0,False
ORD001826,CUST01311,2025-03-01,Eye Cream,1,15,22.1,False
ORD001827,CUST01311,2025-04-14,Vitamin C Serum,1,0,22.0,False
ORD001828,CUST01311,2025-07-08,Retinol Night Cream,1,0,32.0,False
ORD001829,CUST01312,2025-06-07,Vitamin C Serum,1,0,22.0,True
ORD001830,CUST01312,2025-07-11,Hydrating Moisturizer,1,0,28.0,False
ORD001831,CUST01313,2024-11-27,Hydrating Moisturizer,1,25,21.0,True
ORD001832,CUST01314,2025-04-22,Face Mask Set,2,25,30.0,True
ORD001833,CUST01315,2024-11-01,Vitamin C Serum,1,0,22.0,True
ORD001834,CUST01315,2025-01-29,Hydrating Moisturizer,1,0,28.0,False
ORD001835,CUST01315,2025-02-23,Retinol Night Cream,1,0,32.0,False
ORD001836,CUST01315,2025-03-22,Hydrating Moisturizer,1,25,21.0,False
ORD001837,CUST01316,2025-01-01,SPF 50 Sunscreen,2,0,48.0,True
ORD001838,CUST01317,2024-11-21,Hydrating Moisturizer,1,0,28.0,True
ORD001839,CUST01317,2024-12-20,Hydrating Moisturizer,1,0,28.0,False
ORD001840,CUST01317,2025-01-17,Gentle Cleanser,1,0,16.0,False
ORD001841,CUST01318,2025-02-27,Vitamin C Serum,1,0,22.0,True
ORD001842,CUST01319,2024-03-24,Gentle Cleanser,1,20,12.8,True
ORD001843,CUST01319,2024-06-13,Retinol Night Cream,2,0,64.0,False
ORD001844,CUST01320,2024-03-11,SPF 50 Sunscreen,2,15,40.8,True
ORD001845,CUST01321,2024-06-26,Niacinamide Serum,1,0,19.0,True
ORD001846,CUST01321,2024-10-30,Niacinamide Serum,1,0,19.0,False
ORD001847,CUST01321,2024-12-01,Gentle Cleanser,1,25,12.0,False
ORD001848,CUST01321,2024-12-18,Hydrating Moisturizer,1,0,28.0,False
ORD001849,CUST01321,2025-01-14,Retinol Night Cream,1,0,32.0,False
ORD001850,CUST01321,2025-02-09,Hydrating Moisturizer,1,0,28.0,False
ORD001851,CUST01321,2025-02-27,Retinol Night Cream,2,0,64.0,False
ORD001852,CUST01322,2024-05-10,Hydrating Moisturizer,2,0,56.0,True
ORD001853,CUST01323,2025-05-25,Retinol Night Cream,3,20,76.8,True
ORD001854,CUST01324,2024-06-10,Retinol Night Cream,2,0,64.0,True
ORD001855,CUST01324,2024-07-03,Eye Cream,1,0,26.0,False
ORD001856,CUST01324,2024-07-17,Retinol Night Cream,1,10,28.8,False
ORD001857,CUST01325,2025-07-19,Face Mask Set,1,0,20.0,True
ORD001858,CUST01326,2024-08-19,Vitamin C Serum,2,0,44.0,True
ORD001859,CUST01327,2024-05-24,Gentle Cleanser,3,0,48.0,True
ORD001860,CUST01327,2024-06-27,Vitamin C Serum,1,0,22.0,False
ORD001861,CUST01328,2025-04-05,Vitamin C Serum,2,20,35.2,True
ORD001862,CUST01329,2025-01-12,Eye Cream,1,0,26.0,True
ORD001863,CUST01329,2025-03-14,Vitamin C Serum,2,0,44.0,False
ORD001864,CUST01329,2025-06-25,Niacinamide Serum,2,0,38.0,False
ORD001865,CUST01330,2024-11-14,Gentle Cleanser,2,20,25.6,True
ORD001866,CUST01331,2024-11-29,Eye Cream,1,0,26.0,True
ORD001867,CUST01332,2025-02-18,Vitamin C Serum,1,0,22.0,True
ORD001868,CUST01333,2024-06-14,Hydrating Moisturizer,2,0,56.0,True
ORD001869,CUST01333,2024-07-25,Eye Cream,2,25,39.0,False
ORD001870,CUST01334,2025-07-30,Vitamin C Serum,1,0,22.0,True
ORD001871,CUST01335,2025-07-18,Retinol Night Cream,1,20,25.6,True
ORD001872,CUST01336,2025-01-06,SPF 50 Sunscreen,1,15,20.4,True
ORD001873,CUST01336,2025-03-15,Niacinamide Serum,1,0,19.0,False
ORD001874,CUST01338,2025-01-27,Eye Cream,1,15,22.1,True
ORD001875,CUST01339,2024-03-18,Face Mask Set,2,0,40.0,True
ORD001876,CUST01340,2024-02-22,Retinol Night Cream,1,0,32.0,True
ORD001877,CUST01341,2024-07-01,Hydrating Moisturizer,1,0,28.0,True
ORD001878,CUST01342,2024-11-03,Vitamin C Serum,1,15,18.7,True
ORD001879,CUST01343,2025-05-22,Hydrating Moisturizer,1,10,25.2,True
ORD001880,CUST01345,2025-03-07,Vitamin C Serum,1,0,22.0,True
ORD001881,CUST01347,2024-08-24,Eye Cream,1,0,26.0,True
ORD001882,CUST01348,2024-09-11,SPF 50 Sunscreen,2,15,40.8,True
ORD001883,CUST01349,2025-07-23,Eye Cream,1,0,26.0,True
ORD001884,CUST01350,2024-02-27,Retinol Night Cream,1,0,32.0,True
ORD001885,CUST01350,2024-08-10,Retinol Night Cream,2,20,51.2,False
ORD001886,CUST01350,2025-01-31,Vitamin C Serum,2,0,44.0,False
ORD001887,CUST01351,2025-05-20,Vitamin C Serum,1,15,18.7,True
ORD001888,CUST01352,2024-12-08,Eye Cream,1,0,26.0,True
ORD001889,CUST01353,2024-10-21,Eye Cream,1,0,26.0,True
ORD001890,CUST01354,2025-02-23,Vitamin C Serum,3,0,66.0,True
ORD001891,CUST01355,2024-11-12,Gentle Cleanser,1,0,16.0,True
ORD001892,CUST01357,2025-06-09,Hydrating Moisturizer,2,15,47.6,True
ORD001893,CUST01357,2025-06-23,Hydrating Moisturizer,1,0,28.0,False
ORD001894,CUST01358,2024-10-11,Eye Cream,1,20,20.8,True
ORD001895,CUST01359,2024-07-09,Niacinamide Serum,1,0,19.0,True
ORD001896,CUST01360,2024-12-13,Face Mask Set,1,0,20.0,True
ORD001897,CUST01360,2025-02-12,Retinol Night Cream,3,15,81.6,False
ORD001898,CUST01360,2025-02-26,Face Mask Set,1,0,20.0,False
ORD001899,CUST01361,2025-06-13,Niacinamide Serum,2,0,38.0,True
ORD001900,CUST01362,2024-06-09,Gentle Cleanser,1,0,16.0,True
ORD001901,CUST01363,2024-12-25,SPF 50 Sunscreen,1,25,18.0,True
ORD001902,CUST01363,2025-03-23,Vitamin C Serum,1,25,16.5,False
ORD001903,CUST01364,2024-12-28,Retinol Night Cream,2,0,64.0,True
ORD001904,CUST01365,2025-02-28,SPF 50 Sunscreen,1,0,24.0,True
ORD001905,CUST01366,2024-04-21,Face Mask Set,1,0,20.0,True
ORD001906,CUST01366,2024-06-29,Niacinamide Serum,3,0,57.0,False
ORD001907,CUST01366,2024-07-13,Eye Cream,1,0,26.0,False
ORD001908,CUST01366,2024-07-27,Gentle Cleanser,2,0,32.0,False
ORD001909,CUST01366,2024-08-25,Vitamin C Serum,2,0,44.0,False
ORD001910,CUST01366,2024-09-08,Retinol Night Cream,1,0,32.0,False
ORD001911,CUST01366,2024-10-26,Retinol Night Cream,1,0,32.0,False
ORD001912,CUST01366,2024-11-20,Retinol Night Cream,2,0,64.0,False
ORD001913,CUST01366,2024-12-22,Face Mask Set,2,0,40.0,False
ORD001914,CUST01367,2025-02-16,SPF 50 Sunscreen,3,0,72.0,True
ORD001915,CUST01368,2025-06-13,Vitamin C Serum,2,0,44.0,True
ORD001916,CUST01369,2024-05-22,Eye Cream,2,15,44.2,True
ORD001917,CUST01371,2025-07-15,SPF 50 Sunscreen,1,10,21.6,True
ORD001918,CUST01372,2024-05-23,Vitamin C Serum,1,20,17.6,True
ORD001919,CUST01372,2024-07-06,SPF 50 Sunscreen,1,0,24.0,False
ORD001920,CUST01373,2025-05-12,Face Mask Set,1,0,20.0,True
ORD001921,CUST01374,2024-11-11,SPF 50 Sunscreen,1,0,24.0,True
ORD001922,CUST01376,2025-05-25,Face Mask Set,1,15,17.0,True
ORD001923,CUST01378,2024-11-20,SPF 50 Sunscreen,3,0,72.0,True
ORD001924,CUST01378,2025-04-30,Eye Cream,1,0,26.0,False
ORD001925,CUST01379,2024-09-02,Gentle Cleanser,1,15,13.6,True
ORD001926,CUST01379,2024-09-16,Eye Cream,1,20,20.8,False
ORD001927,CUST01380,2024-12-14,Vitamin C Serum,1,0,22.0,True
ORD001928,CUST01380,2025-01-24,Gentle Cleanser,1,0,16.0,False
ORD001929,CUST01380,2025-02-07,Face Mask Set,2,0,40.0,False
ORD001930,CUST01380,2025-02-21,Vitamin C Serum,2,0,44.0,False
ORD001931,CUST01381,2024-05-10,Niacinamide Serum,1,0,19.0,True
ORD001932,CUST01381,2024-05-30,Niacinamide Serum,1,0,19.0,False
ORD001933,CUST01381,2024-06-13,Vitamin C Serum,2,0,44.0,False
ORD001934,CUST01381,2024-06-27,Vitamin C Serum,1,0,22.0,False
ORD001935,CUST01381,2024-07-11,Retinol Night Cream,1,0,32.0,False
ORD001936,CUST01382,2024-09-24,Vitamin C Serum,1,10,19.8,True
ORD001937,CUST01385,2025-01-10,SPF 50 Sunscreen,1,0,24.0,True
ORD001938,CUST01385,2025-01-24,Retinol Night Cream,1,15,27.2,False
ORD001939,CUST01386,2024-08-09,Retinol Night Cream,1,20,25.6,True
ORD001940,CUST01388,2024-04-20,Niacinamide Serum,1,0,19.0,True
ORD001941,CUST01389,2025-07-13,Retinol Night Cream,2,0,64.0,True
ORD001942,CUST01390,2024-10-30,Vitamin C Serum,1,20,17.6,True
ORD001943,CUST01390,2024-12-15,Vitamin C Serum,1,20,17.6,False
ORD001944,CUST01391,2024-06-19,Vitamin C Serum,2,0,44.0,True
ORD001945,CUST01391,2024-07-03,Niacinamide Serum,1,0,19.0,False
ORD001946,CUST01391,2024-07-19,Face Mask Set,2,0,40.0,False
ORD001947,CUST01392,2024-03-19,Niacinamide Serum,2,20,30.4,True
ORD001948,CUST01392,2024-04-26,Hydrating Moisturizer,2,0,56.0,False
ORD001949,CUST01393,2024-05-14,Face Mask Set,1,0,20.0,True
ORD001950,CUST01394,2024-11-19,SPF 50 Sunscreen,1,0,24.0,True
ORD001951,CUST01394,2025-03-19,Face Mask Set,2,25,30.0,False
ORD001952,CUST01394,2025-06-29,SPF 50 Sunscreen,1,0,24.0,False
ORD001953,CUST01395,2024-08-19,Hydrating Moisturizer,1,15,23.8,True
ORD001954,CUST01396,2025-04-26,Hydrating Moisturizer,2,0,56.0,True
ORD001955,CUST01397,2024-10-19,Eye Cream,2,0,52.0,True
ORD001956,CUST01398,2024-06-25,SPF 50 Sunscreen,1,25,18.0,True
ORD001957,CUST01399,2024-12-23,Niacinamide Serum,1,0,19.0,True
ORD001958,CUST01399,2025-04-12,SPF 50 Sunscreen,1,25,18.0,False
ORD001959,CUST01399,2025-06-21,Face Mask Set,1,0,20.0,False
ORD001960,CUST01400,2025-02-14,Niacinamide Serum,1,25,14.25,True
ORD001961,CUST01401,2024-05-15,Eye Cream,1,20,20.8,True
ORD001962,CUST01402,2024-05-15,Face Mask Set,1,25,15.0,True
ORD001963,CUST01403,2024-02-25,Niacinamide Serum,3,0,57.0,True
ORD001964,CUST01404,2025-03-01,Gentle Cleanser,3,0,48.0,True
ORD001965,CUST01405,2025-01-13,SPF 50 Sunscreen,2,0,48.0,True
ORD001966,CUST01405,2025-02-15,Gentle Cleanser,1,0,16.0,False
ORD001967,CUST01406,2024-11-08,Gentle Cleanser,1,0,16.0,True
ORD001968,CUST01406,2024-11-22,Vitamin C Serum,3,0,66.0,False
ORD001969,CUST01406,2024-12-06,SPF 50 Sunscreen,3,0,72.0,False
ORD001970,CUST01407,2025-05-09,Vitamin C Serum,1,25,16.5,True
ORD001971,CUST01408,2025-04-14,Gentle Cleanser,1,0,16.0,True
ORD001972,CUST01409,2024-12-09,Gentle Cleanser,1,0,16.0,True
ORD001973,CUST01409,2024-12-23,Face Mask Set,1,20,16.0,False
ORD001974,CUST01410,2025-05-21,Vitamin C Serum,2,15,37.4,True
ORD001975,CUST01413,2024-07-06,Eye Cream,2,0,52.0,True
ORD001976,CUST01413,2024-07-20,Eye Cream,1,0,26.0,False
ORD001977,CUST01413,2024-08-03,Retinol Night Cream,1,0,32.0,False
ORD001978,CUST01414,2024-03-07,Vitamin C Serum,1,0,22.0,True
ORD001979,CUST01415,2024-11-23,Face Mask Set,2,0,40.0,True
ORD001980,CUST01416,2025-06-24,SPF 50 Sunscreen,3,0,72.0,True
ORD001981,CUST01417,2024-02-26,Niacinamide Serum,3,0,57.0,True
ORD001982,CUST01417,2024-06-11,Niacinamide Serum,1,0,19.0,False
