customer_id,signup_date,acquisition_channel,country,age_band,gender
CUST01575,2024-06-09,Google Ads,India,25-34,Female
CUST01576,2024-03-30,Influencer,Saudi Arabia,35-44,Female
CUST01577,2024-02-15,Meta Ads,UK,45-54,Female
CUST01578,2024-12-30,Meta Ads,Qatar,35-44,Female
CUST01579,2024-12-16,Email/Referral,India,35-44,Female
CUST01580,2024-11-25,Google Ads,India,35-44,Female
CUST01581,2024-06-16,Google Ads,UAE,18-24,Female
CUST01582,2024-09-21,Meta Ads,Saudi Arabia,25-34,Male
CUST01583,2024-12-12,Meta Ads,UAE,25-34,Male
CUST01584,2024-11-12,Influencer,UAE,35-44,Female
CUST01585,2025-07-23,Meta Ads,UAE,25-34,Male
CUST01586,2024-04-24,Google Ads,India,25-34,Female
CUST01587,2025-02-04,Meta Ads,UAE,18-24,Female
CUST01588,2024-09-30,Organic/SEO,UK,18-24,Male
CUST01589,2024-10-14,Email/Referral,Saudi Arabia,18-24,Male
CUST01590,2025-02-17,Meta Ads,India,45-54,Male
CUST01591,2025-02-02,Google Ads,Saudi Arabia,35-44,Female
CUST01592,2025-07-25,Email/Referral,UK,18-24,Female
CUST01593,2024-04-19,Organic/SEO,Kuwait,25-34,Male
CUST01594,2024-04-04,Email/Referral,Kuwait,25-34,Male
CUST01595,2025-02-22,Meta Ads,UAE,35-44,Female
CUST01596,2024-12-06,Influencer,Saudi Arabia,35-44,Female
CUST01597,2024-07-08,Google Ads,UAE,18-24,Male
CUST01598,2024-03-20,Google Ads,UAE,35-44,Female
CUST01599,2024-03-24,Google Ads,Kuwait,25-34,Female
CUST01600,2025-06-04,Influencer,Qatar,45-54,Male
CUST01601,2024-05-27,Google Ads,UK,35-44,Female
CUST01602,2024-08-08,Email/Referral,India,45-54,Female
CUST01603,2024-06-14,Email/Referral,UK,35-44,Female
CUST01604,2024-08-30,Influencer,Saudi Arabia,55+,Female
CUST01605,2024-03-14,Organic/SEO,UAE,45-54,Male
CUST01606,2024-11-18,Google Ads,Kuwait,25-34,Male
CUST01607,2024-03-13,Meta Ads,UAE,35-44,Female
CUST01608,2025-04-09,Meta Ads,Kuwait,45-54,Female
CUST01609,2024-06-17,Email/Referral,UK,25-34,Female
CUST01610,2024-11-24,Email/Referral,USA,45-54,Female
CUST01611,2025-05-27,Google Ads,USA,35-44,Male
CUST01612,2025-01-04,Organic/SEO,USA,35-44,Female
CUST01613,2024-11-22,Google Ads,India,35-44,Female
CUST01614,2024-08-08,Google Ads,UAE,18-24,Female
CUST01615,2024-08-14,Influencer,USA,18-24,Female
CUST01616,2025-01-17,Influencer,Saudi Arabia,18-24,Female
CUST01617,2025-07-27,Google Ads,Qatar,45-54,Female
CUST01618,2025-01-11,Organic/SEO,UK,35-44,Female
CUST01619,2024-11-28,Google Ads,UK,25-34,Female
CUST01620,2025-02-25,Organic/SEO,USA,18-24,Female
CUST01621,2024-11-03,Meta Ads,Kuwait,45-54,Male
CUST01622,2024-03-08,Meta Ads,Kuwait,45-54,Female
CUST01623,2024-11-30,Influencer,Kuwait,55+,Female
CUST01624,2025-07-05,Organic/SEO,UAE,25-34,Female
CUST01625,2024-05-17,Meta Ads,UAE,25-34,Male
CUST01626,2025-02-01,Meta Ads,UK,25-34,Male
CUST01627,2024-06-02,Google Ads,UK,18-24,Female
CUST01628,2024-11-22,Meta Ads,USA,35-44,Female
CUST01629,2024-03-30,Google Ads,UAE,45-54,Female
CUST01630,2024-10-28,Email/Referral,UAE,35-44,Female
CUST01631,2025-03-13,Google Ads,UAE,25-34,Female
CUST01632,2024-08-25,Influencer,Kuwait,25-34,Female
CUST01633,2025-01-14,Google Ads,UAE,18-24,Female
CUST01634,2025-04-06,Influencer,UK,35-44,Female
CUST01635,2025-06-19,Organic/SEO,UAE,18-24,Female
CUST01636,2024-06-17,Meta Ads,UAE,45-54,Other
CUST01637,2024-09-26,Email/Referral,Qatar,35-44,Female
CUST01638,2024-05-03,Meta Ads,UAE,35-44,Female
CUST01639,2025-07-26,Google Ads,Saudi Arabia,55+,Female
CUST01640,2025-06-19,Influencer,UAE,25-34,Male
CUST01641,2024-11-24,Email/Referral,UAE,25-34,Female
CUST01642,2025-05-04,Meta Ads,UAE,18-24,Female
CUST01643,2024-11-18,Email/Referral,USA,35-44,Male
CUST01644,2024-12-23,Meta Ads,Kuwait,35-44,Female
CUST01645,2024-03-26,Meta Ads,Saudi Arabia,45-54,Female
CUST01646,2025-03-12,Email/Referral,UK,18-24,Male
CUST01647,2024-04-18,Influencer,USA,18-24,Female
CUST01648,2025-04-25,Meta Ads,UAE,25-34,Female
CUST01649,2025-03-29,Google Ads,Qatar,45-54,Female
CUST01650,2025-02-12,Google Ads,UK,25-34,Female
CUST01651,2024-02-23,Organic/SEO,USA,18-24,Female
CUST01652,2024-07-25,Email/Referral,UAE,18-24,Female
CUST01653,2024-07-01,Meta Ads,Kuwait,35-44,Female
CUST01654,2024-09-03,Email/Referral,India,25-34,Female
CUST01655,2024-03-25,Meta Ads,UK,35-44,Male
CUST01656,2025-06-24,Meta Ads,UK,35-44,Female
CUST01657,2024-11-27,Influencer,Qatar,45-54,Female
CUST01658,2024-07-27,Meta Ads,USA,35-44,Female
CUST01659,2024-09-25,Email/Referral,India,18-24,Male
CUST01660,2024-10-26,Influencer,Qatar,25-34,Female
CUST01661,2024-12-14,Organic/SEO,Qatar,25-34,Female
CUST01662,2024-11-17,Meta Ads,India,25-34,Female
CUST01663,2025-06-16,Meta Ads,Qatar,25-34,Female
CUST01664,2024-11-12,Meta Ads,Qatar,45-54,Female
CUST01665,2025-07-26,Email/Referral,UAE,35-44,Female
CUST01666,2025-05-10,Organic/SEO,UK,18-24,Female
CUST01667,2024-06-05,Google Ads,USA,25-34,Female
CUST01668,2025-06-21,Meta Ads,UK,45-54,Female
CUST01669,2024-04-11,Google Ads,Kuwait,25-34,Female
CUST01670,2025-04-19,Google Ads,UK,35-44,Female
CUST01671,2024-09-15,Google Ads,Saudi Arabia,18-24,Female
CUST01672,2025-05-26,Google Ads,UAE,35-44,Female
CUST01673,2025-05-20,Google Ads,India,25-34,Female
CUST01674,2025-04-12,Google Ads,Kuwait,25-34,Female
CUST01675,2025-04-03,Meta Ads,Kuwait,45-54,Female
CUST01676,2024-07-26,Meta Ads,UAE,18-24,Female
CUST01677,2024-03-21,Meta Ads,Saudi Arabia,18-24,Female
CUST01678,2024-09-29,Influencer,UAE,25-34,Female
CUST01679,2024-05-16,Google Ads,UAE,35-44,Female
CUST01680,2025-02-04,Meta Ads,Saudi Arabia,18-24,Male
CUST01681,2024-08-24,Meta Ads,India,25-34,Female
CUST01682,2025-07-16,Influencer,UAE,55+,Male
CUST01683,2024-12-29,Meta Ads,UAE,35-44,Female
CUST01684,2025-04-22,Email/Referral,UAE,25-34,Female
CUST01685,2024-04-21,Meta Ads,UAE,25-34,Female
CUST01686,2025-05-16,Email/Referral,Qatar,35-44,Female
CUST01687,2025-06-17,Influencer,Qatar,25-34,Female
CUST01688,2024-11-09,Influencer,Saudi Arabia,25-34,Female
CUST01689,2024-12-16,Meta Ads,UAE,18-24,Male
CUST01690,2025-03-18,Email/Referral,UAE,35-44,Female
CUST01691,2024-05-17,Google Ads,India,35-44,Female
CUST01692,2024-11-13,Meta Ads,Saudi Arabia,25-34,Female
CUST01693,2024-09-26,Meta Ads,UAE,35-44,Male
CUST01694,2024-04-30,Google Ads,USA,35-44,Female
CUST01695,2024-09-07,Influencer,USA,18-24,Female
CUST01696,2024-03-13,Influencer,UK,55+,Male
CUST01697,2024-02-16,Organic/SEO,India,25-34,Female
CUST01698,2024-04-23,Google Ads,Saudi Arabia,35-44,Female
CUST01699,2025-07-08,Influencer,USA,25-34,Female
CUST01700,2024-11-26,Google Ads,Saudi Arabia,25-34,Female
CUST01701,2025-07-10,Email/Referral,Saudi Arabia,25-34,Female
CUST01702,2024-10-17,Email/Referral,Saudi Arabia,35-44,Female
CUST01703,2024-07-30,Meta Ads,UAE,25-34,Female
CUST01704,2024-11-14,Meta Ads,Kuwait,25-34,Female
CUST01705,2024-10-21,Organic/SEO,UK,18-24,Female
CUST01706,2024-04-05,Organic/SEO,Qatar,45-54,Female
CUST01707,2024-12-29,Organic/SEO,USA,35-44,Male
CUST01708,2024-06-09,Influencer,UAE,35-44,Female
CUST01709,2024-12-21,Meta Ads,UAE,35-44,Female
CUST01710,2025-01-03,Google Ads,Qatar,25-34,Female
CUST01711,2024-05-03,Meta Ads,UAE,45-54,Female
CUST01712,2024-03-09,Meta Ads,USA,45-54,Female
CUST01713,2025-03-28,Meta Ads,Saudi Arabia,35-44,Female
CUST01714,2024-11-01,Meta Ads,UAE,25-34,Female
CUST01715,2024-03-07,Meta Ads,Kuwait,25-34,Female
CUST01716,2025-07-27,Influencer,India,35-44,Female
CUST01717,2024-03-07,Email/Referral,Saudi Arabia,25-34,Male
CUST01718,2025-02-04,Meta Ads,UAE,35-44,Male
CUST01719,2025-07-21,Email/Referral,USA,18-24,Female
CUST01720,2024-06-20,Influencer,Kuwait,45-54,Female
CUST01721,2024-04-27,Meta Ads,Saudi Arabia,25-34,Female
CUST01722,2024-04-14,Meta Ads,India,25-34,Female
CUST01723,2024-07-25,Organic/SEO,Saudi Arabia,25-34,Female
CUST01724,2024-04-02,Meta Ads,USA,25-34,Female
CUST01725,2025-02-02,Meta Ads,Saudi Arabia,35-44,Female
CUST01726,2024-03-09,Influencer,UAE,35-44,Female
CUST01727,2024-11-15,Meta Ads,USA,25-34,Female
CUST01728,2025-07-28,Google Ads,USA,35-44,Female
CUST01729,2025-04-17,Meta Ads,UAE,18-24,Male
CUST01730,2024-12-20,Email/Referral,UAE,25-34,Other
CUST01731,2024-07-27,Meta Ads,UAE,35-44,Female
CUST01732,2024-12-23,Influencer,Kuwait,18-24,Female
CUST01733,2024-11-20,Organic/SEO,UK,25-34,Female
CUST01734,2024-10-13,Google Ads,UK,25-34,Female
CUST01735,2024-04-20,Organic/SEO,Kuwait,18-24,Female
CUST01736,2025-05-31,Google Ads,Kuwait,35-44,Female
CUST01737,2024-10-27,Meta Ads,India,35-44,Female
CUST01738,2024-05-29,Influencer,Kuwait,35-44,Female
CUST01739,2024-09-07,Meta Ads,Saudi Arabia,18-24,Female
CUST01740,2024-10-05,Organic/SEO,UK,18-24,Other
CUST01741,2025-04-25,Meta Ads,UAE,25-34,Female
CUST01742,2025-02-27,Organic/SEO,UAE,18-24,Male
CUST01743,2025-03-21,Influencer,UAE,35-44,Female
CUST01744,2024-02-07,Email/Referral,UAE,18-24,Female
CUST01745,2024-10-07,Influencer,Saudi Arabia,18-24,Female
CUST01746,2024-11-07,Meta Ads,UAE,35-44,Female
CUST01747,2024-02-12,Email/Referral,USA,55+,Female
CUST01748,2024-06-29,Email/Referral,India,25-34,Female
CUST01749,2025-03-15,Google Ads,UAE,35-44,Female
CUST01750,2024-04-24,Influencer,UK,25-34,Female
CUST01751,2024-11-22,Meta Ads,India,35-44,Female
CUST01752,2024-06-08,Meta Ads,UK,35-44,Female
CUST01753,2024-02-08,Meta Ads,Kuwait,25-34,Female
CUST01754,2024-06-20,Google Ads,India,35-44,Female
CUST01755,2025-07-16,Google Ads,UAE,25-34,Female
CUST01756,2025-04-10,Google Ads,Kuwait,25-34,Male
CUST01757,2025-07-06,Organic/SEO,UAE,18-24,Female
CUST01758,2024-11-09,Meta Ads,UK,45-54,Female
CUST01759,2024-04-07,Meta Ads,Saudi Arabia,35-44,Male
CUST01760,2024-11-26,Google Ads,Qatar,35-44,Female
CUST01761,2024-10-30,Meta Ads,India,18-24,Female
CUST01762,2025-05-06,Google Ads,Qatar,25-34,Female
CUST01763,2024-03-31,Organic/SEO,UAE,35-44,Female
CUST01764,2024-11-09,Email/Referral,Kuwait,25-34,Male
CUST01765,2024-05-02,Google Ads,UAE,25-34,Male
CUST01766,2024-08-09,Google Ads,India,25-34,Male
CUST01767,2025-03-01,Organic/SEO,Saudi Arabia,35-44,Female
CUST01768,2024-11-06,Organic/SEO,India,25-34,Female
CUST01769,2024-09-12,Google Ads,USA,25-34,Male
CUST01770,2024-09-24,Influencer,Saudi Arabia,25-34,Female
CUST01771,2024-11-01,Google Ads,Qatar,45-54,Female
CUST01772,2025-03-31,Influencer,USA,35-44,Female
CUST01773,2025-06-03,Organic/SEO,UK,25-34,Female
CUST01774,2025-07-03,Influencer,UAE,35-44,Female
CUST01775,2025-04-01,Meta Ads,India,18-24,Female
CUST01776,2024-08-02,Email/Referral,UAE,45-54,Female
CUST01777,2025-01-30,Meta Ads,USA,25-34,Female
CUST01778,2024-10-20,Email/Referral,Saudi Arabia,35-44,Female
CUST01779,2024-06-27,Google Ads,UAE,45-54,Female
CUST01780,2025-05-04,Google Ads,Saudi Arabia,45-54,Female
CUST01781,2024-02-24,Meta Ads,UAE,18-24,Female
CUST01782,2025-06-08,Meta Ads,UAE,18-24,Female
CUST01783,2024-11-02,Google Ads,UAE,35-44,Female
CUST01784,2024-12-28,Meta Ads,UAE,25-34,Female
CUST01785,2025-01-10,Google Ads,Saudi Arabia,25-34,Male
CUST01786,2025-06-04,Meta Ads,UAE,35-44,Female
CUST01787,2024-12-28,Google Ads,UK,25-34,Female
CUST01788,2024-12-19,Meta Ads,Saudi Arabia,25-34,Female
CUST01789,2024-03-12,Google Ads,UAE,45-54,Female
CUST01790,2024-11-18,Email/Referral,UK,25-34,Female
CUST01791,2024-05-02,Organic/SEO,Saudi Arabia,25-34,Female
CUST01792,2025-03-02,Influencer,UAE,55+,Female
CUST01793,2024-11-16,Email/Referral,USA,25-34,Female
CUST01794,2025-01-25,Email/Referral,Saudi Arabia,18-24,Female
CUST01795,2024-02-26,Organic/SEO,UAE,55+,Female
CUST01796,2024-03-23,Email/Referral,Saudi Arabia,35-44,Male
CUST01797,2025-02-17,Google Ads,Saudi Arabia,35-44,Female
CUST01798,2024-03-15,Google Ads,UAE,35-44,Female
CUST01799,2024-03-15,Meta Ads,Saudi Arabia,18-24,Female
CUST01800,2024-02-08,Influencer,UAE,25-34,Female
CUST01801,2025-07-04,Email/Referral,Saudi Arabia,35-44,Female
CUST01802,2025-03-02,Meta Ads,UK,25-34,Female
CUST01803,2024-08-29,Email/Referral,Saudi Arabia,25-34,Female
CUST01804,2024-07-21,Meta Ads,UK,35-44,Female
CUST01805,2024-08-26,Google Ads,Kuwait,35-44,Female
CUST01806,2025-03-24,Email/Referral,UK,35-44,Female
CUST01807,2025-01-11,Organic/SEO,India,18-24,Female
CUST01808,2024-05-23,Organic/SEO,UK,35-44,Female
CUST01809,2024-05-17,Organic/SEO,USA,25-34,Female
CUST01810,2024-03-31,Organic/SEO,UK,18-24,Female
CUST01811,2025-01-10,Email/Referral,Saudi Arabia,25-34,Female
CUST01812,2025-03-18,Meta Ads,Kuwait,25-34,Female
CUST01813,2024-07-02,Influencer,Saudi Arabia,35-44,Female
CUST01814,2024-02-13,Google Ads,Saudi Arabia,25-34,Male
CUST01815,2024-03-22,Organic/SEO,UAE,18-24,Male
CUST01816,2025-07-11,Google Ads,USA,25-34,Female
CUST01817,2024-07-21,Influencer,UK,25-34,Female
CUST01818,2025-03-21,Influencer,UAE,18-24,Female
CUST01819,2024-12-23,Meta Ads,India,25-34,Female
CUST01820,2024-09-16,Organic/SEO,UAE,35-44,Other
CUST01821,2024-06-04,Influencer,India,25-34,Female
CUST01822,2024-04-14,Google Ads,Kuwait,35-44,Male
CUST01823,2024-12-19,Meta Ads,Kuwait,25-34,Other
CUST01824,2025-03-24,Meta Ads,UK,25-34,Female
CUST01825,2024-12-30,Organic/SEO,Kuwait,25-34,Female
CUST01826,2024-11-21,Google Ads,Saudi Arabia,18-24,Female
CUST01827,2024-02-26,Meta Ads,India,18-24,Female
CUST01828,2025-07-11,Email/Referral,Saudi Arabia,18-24,Female
CUST01829,2025-04-08,Meta Ads,Saudi Arabia,35-44,Female
CUST01830,2024-07-19,Google Ads,USA,35-44,Female
CUST01831,2025-07-18,Meta Ads,UAE,18-24,Female
CUST01832,2024-12-14,Meta Ads,UAE,25-34,Male
CUST01833,2024-12-07,Email/Referral,USA,35-44,Female
CUST01834,2025-03-08,Influencer,India,18-24,Female
CUST01835,2025-04-16,Meta Ads,Saudi Arabia,45-54,Female
CUST01836,2025-01-08,Meta Ads,Kuwait,25-34,Female
CUST01837,2024-04-19,Influencer,UAE,35-44,Female
CUST01838,2024-08-18,Meta Ads,Saudi Arabia,18-24,Female
CUST01839,2025-06-20,Meta Ads,India,35-44,Female
CUST01840,2024-06-13,Google Ads,USA,45-54,Female
CUST01841,2024-09-10,Meta Ads,Kuwait,35-44,Female
CUST01842,2024-10-16,Meta Ads,UAE,18-24,Female
CUST01843,2024-10-21,Meta Ads,USA,18-24,Female
CUST01844,2024-12-19,Influencer,UAE,25-34,Female
CUST01845,2025-06-27,Google Ads,UAE,35-44,Female
CUST01846,2024-06-20,Meta Ads,Saudi Arabia,55+,Female
CUST01847,2024-04-15,Meta Ads,Kuwait,35-44,Female
CUST01848,2024-05-31,Meta Ads,Saudi Arabia,25-34,Female
CUST01849,2025-06-01,Influencer,UK,18-24,Female
CUST01850,2024-12-31,Organic/SEO,USA,25-34,Female
CUST01851,2024-07-15,Meta Ads,Kuwait,35-44,Female
CUST01852,2025-04-18,Influencer,UK,55+,Female
CUST01853,2025-05-16,Meta Ads,India,55+,Female
CUST01854,2025-05-07,Google Ads,UAE,25-34,Male
CUST01855,2025-06-16,Meta Ads,UAE,18-24,Female
CUST01856,2024-06-26,Meta Ads,India,25-34,Female
CUST01857,2025-03-12,Email/Referral,Saudi Arabia,35-44,Female
CUST01858,2024-11-02,Meta Ads,Qatar,25-34,Female
CUST01859,2025-05-04,Meta Ads,UAE,25-34,Female
CUST01860,2025-02-24,Influencer,UK,18-24,Female
CUST01861,2025-03-25,Meta Ads,UAE,45-54,Female
CUST01862,2025-01-07,Meta Ads,India,18-24,Female
CUST01863,2024-05-19,Organic/SEO,Kuwait,18-24,Female
CUST01864,2024-11-25,Google Ads,USA,18-24,Male
CUST01865,2025-07-21,Meta Ads,UAE,35-44,Female
CUST01866,2025-06-24,Email/Referral,Qatar,55+,Male
CUST01867,2024-02-27,Email/Referral,UAE,18-24,Male
CUST01868,2024-05-11,Organic/SEO,UAE,25-34,Female
CUST01869,2024-04-21,Influencer,Qatar,25-34,Female
CUST01870,2025-02-23,Influencer,UAE,25-34,Male
CUST01871,2025-04-19,Meta Ads,UAE,35-44,Male
CUST01872,2024-06-07,Email/Referral,Qatar,45-54,Female
CUST01873,2024-11-14,Meta Ads,Saudi Arabia,35-44,Female
CUST01874,2025-05-03,Google Ads,UK,35-44,Female
CUST01875,2025-02-27,Google Ads,Saudi Arabia,25-34,Female
CUST01876,2024-11-24,Influencer,UK,25-34,Female
CUST01877,2024-12-10,Google Ads,Kuwait,35-44,Female
CUST01878,2024-11-15,Meta Ads,UAE,45-54,Female
CUST01879,2024-07-22,Meta Ads,Kuwait,25-34,Male
CUST01880,2024-11-30,Google Ads,India,18-24,Female
CUST01881,2025-01-31,Google Ads,Saudi Arabia,35-44,Female
CUST01882,2025-05-23,Influencer,Saudi Arabia,25-34,Female
CUST01883,2024-12-28,Organic/SEO,Saudi Arabia,25-34,Female
CUST01884,2025-03-16,Meta Ads,India,25-34,Female
CUST01885,2024-05-08,Organic/SEO,India,35-44,Male
CUST01886,2024-11-02,Email/Referral,UAE,18-24,Female
CUST01887,2024-02-06,Meta Ads,UAE,25-34,Female
CUST01888,2024-06-23,Organic/SEO,UK,25-34,Female
CUST01889,2025-02-23,Email/Referral,Qatar,35-44,Female
CUST01890,2025-07-26,Email/Referral,UAE,25-34,Male
CUST01891,2024-04-01,Organic/SEO,Saudi Arabia,25-34,Female
CUST01892,2024-09-28,Influencer,Saudi Arabia,25-34,Female
CUST01893,2025-04-09,Meta Ads,Saudi Arabia,25-34,Female
CUST01894,2024-06-03,Google Ads,India,35-44,Female
CUST01895,2024-11-28,Organic/SEO,Saudi Arabia,35-44,Female
CUST01896,2025-02-27,Meta Ads,USA,35-44,Female
CUST01897,2024-12-20,Google Ads,India,25-34,Female
CUST01898,2024-05-25,Meta Ads,Kuwait,18-24,Male
CUST01899,2024-08-31,Organic/SEO,Saudi Arabia,25-34,Female
CUST01900,2025-03-30,Google Ads,USA,25-34,Female
CUST01901,2024-11-27,Meta Ads,USA,45-54,Female
CUST01902,2024-02-04,Email/Referral,Saudi Arabia,35-44,Female
CUST01903,2025-03-16,Influencer,USA,55+,Female
CUST01904,2024-02-22,Google Ads,India,18-24,Female
CUST01905,2025-03-07,Influencer,Saudi Arabia,45-54,Female
CUST01906,2024-06-02,Meta Ads,India,18-24,Female
CUST01907,2025-07-05,Google Ads,UAE,18-24,Male
CUST01908,2024-09-07,Meta Ads,UAE,35-44,Female
CUST01909,2024-08-10,Meta Ads,India,18-24,Male
CUST01910,2024-05-01,Google Ads,UAE,18-24,Female
CUST01911,2024-07-27,Google Ads,UAE,55+,Male
CUST01912,2025-05-25,Meta Ads,UAE,25-34,Female
CUST01913,2025-07-28,Google Ads,India,45-54,Female
CUST01914,2024-09-08,Google Ads,UK,25-34,Female
CUST01915,2024-10-26,Meta Ads,UAE,25-34,Male
CUST01916,2025-02-20,Google Ads,Kuwait,45-54,Female
CUST01917,2025-05-31,Influencer,UK,25-34,Male
CUST01918,2024-12-11,Google Ads,UK,35-44,Female
CUST01919,2024-09-22,Influencer,USA,18-24,Female
CUST01920,2024-10-05,Email/Referral,UK,25-34,Male
CUST01921,2025-02-04,Meta Ads,India,25-34,Male
CUST01922,2024-02-02,Meta Ads,Kuwait,25-34,Female
CUST01923,2024-12-21,Meta Ads,Kuwait,35-44,Female
CUST01924,2024-08-31,Meta Ads,Saudi Arabia,55+,Female
CUST01925,2025-04-05,Email/Referral,UAE,18-24,Female
CUST01926,2024-03-28,Meta Ads,Saudi Arabia,25-34,Female
CUST01927,2024-12-09,Google Ads,UAE,35-44,Female
CUST01928,2024-11-07,Google Ads,UK,45-54,Female
CUST01929,2024-12-30,Meta Ads,UAE,45-54,Female
CUST01930,2024-03-11,Organic/SEO,Saudi Arabia,18-24,Female
CUST01931,2024-12-06,Meta Ads,Qatar,18-24,Male
CUST01932,2024-11-29,Organic/SEO,UAE,18-24,Female
CUST01933,2024-11-29,Meta Ads,India,25-34,Female
CUST01934,2024-12-15,Organic/SEO,UK,18-24,Female
CUST01935,2025-01-22,Meta Ads,UAE,35-44,Female
CUST01936,2025-04-12,Influencer,USA,35-44,Female
CUST01937,2024-07-05,Organic/SEO,Kuwait,25-34,Female
CUST01938,2025-04-24,Meta Ads,UAE,35-44,Female
CUST01939,2024-11-12,Email/Referral,Saudi Arabia,25-34,Female
CUST01940,2024-03-18,Google Ads,Qatar,25-34,Female
CUST01941,2024-03-07,Influencer,UAE,45-54,Male
CUST01942,2024-08-15,Organic/SEO,UAE,18-24,Female
CUST01943,2025-03-30,Meta Ads,Saudi Arabia,25-34,Female
CUST01944,2025-02-11,Meta Ads,India,45-54,Female
CUST01945,2025-04-02,Meta Ads,Saudi Arabia,18-24,Female
CUST01946,2024-11-17,Meta Ads,Saudi Arabia,25-34,Female
CUST01947,2024-10-21,Organic/SEO,India,25-34,Female
CUST01948,2024-04-30,Meta Ads,Saudi Arabia,35-44,Other
CUST01949,2024-08-11,Meta Ads,India,55+,Male
CUST01950,2024-10-18,Meta Ads,Qatar,35-44,Other
CUST01951,2024-03-25,Influencer,UK,55+,Female
CUST01952,2024-06-11,Meta Ads,India,45-54,Female
CUST01953,2024-12-13,Email/Referral,Saudi Arabia,25-34,Female
CUST01954,2025-02-28,Influencer,Saudi Arabia,35-44,Female
CUST01955,2025-07-29,Influencer,Qatar,25-34,Female
CUST01956,2025-06-22,Email/Referral,Saudi Arabia,35-44,Female
CUST01957,2024-12-30,Influencer,UAE,25-34,Female
CUST01958,2024-10-10,Meta Ads,UAE,18-24,Male
CUST01959,2024-12-28,Influencer,Kuwait,35-44,Female
CUST01960,2025-03-31,Meta Ads,India,35-44,Female
CUST01961,2024-04-13,Email/Referral,India,25-34,Female
CUST01962,2024-10-03,Organic/SEO,Saudi Arabia,25-34,Female
CUST01963,2025-05-03,Email/Referral,UK,25-34,Female
CUST01964,2024-09-17,Organic/SEO,India,25-34,Female
CUST01965,2024-12-03,Google Ads,UAE,45-54,Female
CUST01966,2024-12-09,Meta Ads,India,18-24,Female
CUST01967,2024-05-23,Meta Ads,India,45-54,Male
CUST01968,2024-09-04,Meta Ads,UAE,35-44,Female
CUST01969,2024-08-16,Organic/SEO,UAE,18-24,Female
CUST01970,2024-02-16,Meta Ads,Saudi Arabia,35-44,Female
CUST01971,2024-02-15,Organic/SEO,UAE,55+,Female
CUST01972,2025-04-28,Meta Ads,Saudi Arabia,25-34,Female
CUST01973,2024-07-07,Organic/SEO,USA,35-44,Female
CUST01974,2024-11-17,Google Ads,USA,35-44,Male
CUST01975,2024-07-23,Influencer,UAE,35-44,Female
CUST01976,2025-06-26,Google Ads,Saudi Arabia,25-34,Female
CUST01977,2024-06-29,Meta Ads,UAE,25-34,Female
CUST01978,2024-10-15,Meta Ads,UAE,25-34,Female
CUST01979,2025-05-23,Google Ads,Kuwait,45-54,Male
CUST01980,2025-05-04,Google Ads,Saudi Arabia,35-44,Female
CUST01981,2024-05-24,Google Ads,UAE,45-54,Female
CUST01982,2025-04-10,Influencer,UAE,25-34,Female
CUST01983,2024-11-01,Email/Referral,UK,25-34,Female
CUST01984,2024-11-08,Influencer,UK,35-44,Male
CUST01985,2024-04-22,Organic/SEO,UAE,18-24,Male
CUST01986,2024-03-21,Influencer,UK,35-44,Female
CUST01987,2025-02-24,Meta Ads,Saudi Arabia,35-44,Female
CUST01988,2024-11-11,Influencer,Qatar,45-54,Female
CUST01989,2024-10-19,Organic/SEO,India,45-54,Female
CUST01990,2025-02-25,Influencer,Kuwait,25-34,Female
CUST01991,2025-03-19,Google Ads,USA,25-34,Female
CUST01992,2024-05-07,Email/Referral,UK,25-34,Female
CUST01993,2024-12-18,Google Ads,Kuwait,35-44,Female
CUST01994,2024-04-23,Influencer,USA,25-34,Female
CUST01995,2025-03-10,Organic/SEO,Kuwait,25-34,Female
CUST01996,2025-01-08,Email/Referral,USA,18-24,Female
CUST01997,2025-07-04,Influencer,India,35-44,Female
CUST01998,2024-03-14,Meta Ads,Saudi Arabia,35-44,Female
CUST01999,2024-03-06,Meta Ads,Kuwait,25-34,Male
CUST02000,2024-07-12,Meta Ads,UAE,18-24,Female
CUST02001,2024-06-30,Meta Ads,Kuwait,25-34,Female
CUST02002,2024-06-23,Influencer,USA,18-24,Female
CUST02003,2025-06-10,Google Ads,UAE,25-34,Female
CUST02004,2024-06-24,Google Ads,UK,18-24,Female
CUST02005,2024-07-06,Organic/SEO,UAE,35-44,Other
CUST02006,2025-03-15,Meta Ads,India,18-24,Female
CUST02007,2024-10-27,Email/Referral,UK,45-54,Female
CUST02008,2025-03-25,Meta Ads,Saudi Arabia,25-34,Male
CUST02009,2024-03-11,Email/Referral,USA,45-54,Female
CUST02010,2024-11-09,Google Ads,UAE,25-34,Female
CUST02011,2024-02-21,Meta Ads,Saudi Arabia,35-44,Female
CUST02012,2024-03-10,Email/Referral,UAE,35-44,Male
